"ID","alcohol","category","country","description","designation","price","rating","region","subregion","subsubregion","title","url","varietal","vintage","winery"
"173679","13","Dessert","France","There is total intensity here, with a wine that combines great spiciness with honeyed botrytis and ripe tropical fruit flavors. The wine is full, concentrated, a meal in itself.","Pfersigberg Grand Cru Vendanges Tardives",NULL,"92","Alsace","Alsace",NULL,"Emile Beyer 2007 Pfersigberg Grand Cru Vendanges Tardives Gewurztraminer (Alsace)","https://www.winemag.com/buying-guide/emile-beyer-2007-pfersigberg-grand-cru-vendanges-tardives-gewurztraminer-gewurztraminer-alsace/","Gewürztraminer","2007","Emile Beyer"
"173695","14","Dessert","France","Gold in color, the wine has honeyed botrytis aromas that translate to the superrich palate. It is very concentrated, full-bodied, the weight of the fruit bursting out into a seductive opulence. Acidity only shows through at the end.","Lieu Dit Hochrain Vendandes Tardives",NULL,"92","Alsace","Alsace",NULL,"Emile Beyer 2007 Lieu Dit Hochrain Vendandes Tardives Pinot Gris (Alsace)","https://www.winemag.com/buying-guide/emile-beyer-2007-lieu-dit-hochrain-vendandes-tardives-pinot-grigio-gris-gris-alsace/","Pinot Gris","2007","Emile Beyer"
"173720","12.5","Dessert","Chile","The pinnacle in Chilean dessert wine. The brown-gold color gives it visual gravitas while the nose is pungent, wild and full of honey, peach blossom and lychee. The palate affords richness and flow, while the crisped banana and honey flavors are tops. Sweet, delicious and balanced; made from old-vines, dry-farmed Torontel grapes.","Late Harvest","35","93","Maule Valley",NULL,NULL,"Erasmo 2008 Late Harvest Torontel (Maule Valley)","https://www.winemag.com/buying-guide/caliboro-estate-2008-erasmo-late-harvest-other-white-torontel-maule-valley/","Torontel","2008","Erasmo"
"173726","8.3","Dessert","US","Navarro's dessert wines always are some of the best in California, and this 2010 Muscat is the latest example. It's quite sweet in honey, apricot and tangerine flavors, but superbly balanced with acidity and a firm minerality. Also widely available in half bottles.","Cluster Select Late Harvest","59","93","California","Mendocino County","Anderson Valley","Navarro 2010 Cluster Select Late Harvest Muscat Blanc (Anderson Valley)","https://www.winemag.com/buying-guide/navarro-2010-cluster-select-late-harvest-muscat-blanc-mendocino-lake-counties-anderson-valley/","Muscat Blanc","2010","Navarro"
"173750","14","Dessert","France","Pure sweetness, the wine has a rich texture with just a hint of botrytis but plenty of opulent spice, very rounded and unctuous. It is just beginning to show maturity, but could easily age further, the sweetness so well integrated into the orange zest finish.","Vendanges Tardives","50","93","Alsace","Alsace",NULL,"Joseph Cattin 2007 Vendanges Tardives Gewurztraminer (Alsace)","https://www.winemag.com/buying-guide/joseph-cattin-2007-vendanges-tardives-gewurztraminer-gewurztraminer-alsace/","Gewürztraminer","2007","Joseph Cattin"
"173777","12","Dessert","France","A hugely rich wine with opulent sweetness, honey and ripe sweet sultanas. It has a wonderful intensity of flavor, just hinting at acidity. It is beautiful to drink now, but will surely age.","Clos Saint Urbain Rangen de Thann Sélection de Grains Nobles","100","94","Alsace","Alsace",NULL,"Domaine Zind-Humbrecht 2009 Clos Saint Urbain Rangen de Thann Sélection de Grains Nobles Pinot Gris (Alsace)","https://www.winemag.com/buying-guide/domaine-zind-humbrecht-2009-clos-saint-urbain-rangen-thann-selection-grains-nobles-pinot-grigio-gris-gris-alsace/","Pinot Gris","2009","Domaine Zind-Humbrecht"
"173789","13","Dessert","France","Initially, the acidity shoots through this wine. Then it reveals equally intense honey and spice flavors. The wine is complex, with yellow fruits laced with nutmeg and finished with a tender, crisp aftertaste. It is never too sweet, a beautifully balanced wine in which all the elements play their part.","Turckheim Clos Jebsal Vendanges Tardive",NULL,"95","Alsace","Alsace",NULL,"Domaine Zind-Humbrecht 2009 Turckheim Clos Jebsal Vendanges Tardive Pinot Gris (Alsace)","https://www.winemag.com/buying-guide/domaine-zind-humbrecht-2009-turckheim-clos-jebsal-vendanges-tardive-pinot-grigio-gris-gris-alsace/","Pinot Gris","2009","Domaine Zind-Humbrecht"
"173918","12","Dessert","Chile","La Playa knows what it's doing here. This wine is consistently on the money. It delivers clean, straightforward peach and citrus aromas on top of a crisp, linear palate with texture and creaminess along with orange, tangerine and brown sugar flavors. Honeyed and citrusy on the finish.","Late Harvest","14","89","Colchagua Valley",NULL,NULL,"La Playa 2009 Late Harvest Sauvignon Blanc (Colchagua Valley)","https://www.winemag.com/buying-guide/playa-2009-late-harvest-sauvignon-blanc-colchagua-valley/","Sauvignon Blanc","2009","La Playa"
"174027","12","Dessert","Chile","Pungent and pretty right off the bat, with tangerine and apricot aromas. The viscosity and texture are excellent, while the concentrated flavor profile vacillates between sweet honey and cinnamon and fruity orange. Wonderfully ripe, elegant and pure; drink now through 2013.","Edición Limitada Golden Harvest","22","91","Casablanca Valley",NULL,NULL,"Morandé 2007 Edición Limitada Golden Harvest Sauvignon Blanc (Casablanca Valley)","https://www.winemag.com/buying-guide/morande-2007-edicion-limitada-golden-harvest-sauvignon-blanc-casablanca-valley/","Sauvignon Blanc","2007","Morandé"
"174033","11.5","Dessert","France","The chart on the back label says it's really sweet, and yet this late harvest Muscat feels so light, not cloying. The perfume of the fruit is given so much weight by the extra honeyed character, it creates a totally decadent, up-front wine.","Vorbourg Grand Cru Vendanges Tardives","76","91","Alsace","Alsace",NULL,"René Muré 2009 Vorbourg Grand Cru Vendanges Tardives Muscat (Alsace)","https://www.winemag.com/buying-guide/rene-mure-2009-vorbourg-grand-cru-vendanges-tardives-muscat-alsace/","Muscat","2009","René Muré"
"174064","10","Dessert","France","Showing as much richness as sweetness, this poised wine has fresh fruit acidity combined with dried apricot and spice flavors. It is balanced, delicious now, ready to drink.","Schenkenberg Vendanges Tardives","48","91","Alsace","Alsace",NULL,"Domaine Seilly 2007 Schenkenberg Vendanges Tardives Pinot Gris (Alsace)","https://www.winemag.com/buying-guide/domaine-seilly-2007-schenkenberg-vendanges-tardives-pinot-grigio-gris-gris-alsace/","Pinot Gris","2007","Domaine Seilly"
"174081","13","Dessert","France","As much sweet as rich, this is a fruity, red currant-driven wine that intriguingly brings out a more fresh side of Pinot Gris. It is lively as well as sweet, finely balanced, a great wine for smoked meats or pâtés, or just by itself.","Cuvée Caroline Vendange Tardive","82","91","Alsace","Alsace",NULL,"Kuentz-Bas 2009 Cuvée Caroline Vendange Tardive Pinot Gris (Alsace)","https://www.winemag.com/buying-guide/kuentz-bas-2009-cuvee-caroline-vendange-tardive-pinot-grigio-gris-gris-alsace/","Pinot Gris","2009","Kuentz-Bas"
"174092","11.5","Dessert","France","It's impressive how much honey flavor laced with lemon acidity there is in this wine. The pairing gives the sweetness a wonderful focus, coming to a point of freshness, leaving a delicious, lifted aftertaste. Age for 4–6 years.","Vorbourg Grand Cru Vendanges Tardives","94","92","Alsace","Alsace",NULL,"René Muré 2009 Vorbourg Grand Cru Vendanges Tardives Riesling (Alsace)","https://www.winemag.com/buying-guide/rene-mure-2009-vorbourg-grand-cru-vendanges-tardives-riesling-alsace/","Riesling","2009","René Muré"
"174125","12.5","Dessert","Chile","An overachiever among dessert wines. It opens with ripe melon and sweet stone fruit aromas, but it's not overly challenging or heavy. The palate is thick but offers just-right acidity, which frames sweet, enjoyable orange, lychee and honey flavors. Rich yet bright; an extreme.","Late Harvest","9","89","Limarí Valley",NULL,NULL,"Viña Tabalí 2010 Late Harvest Muscat (Limarí Valley)","https://www.winemag.com/buying-guide/vina-tabali-2010-late-harvest-muscat-limari-valley/","Muscat","2010","Viña Tabalí"
"174259","19","Dessert","US","Tremendously sweet in blackberry, chocolate and vanilla oak flavors, with a fine bite of acidity. It's a satisfying dessert wine for drinking with chocolate, or try pecan pie, but it would score far higher if it were richer.","Petite Sirah","32","88","California","California Other","California","Prager 2006 Petite Sirah Port (California)","https://www.winemag.com/buying-guide/prager-2006-petite-sirah-port-blend-port-other/","Port","2006","Prager"
"174274","12","Dessert","Chile","Sweet and tropical on the nose, with lychee and melon aromas that are like a nice air freshener. The palate has a good, clean feel to it and flush, sweet flavors of ripe nectarine, lychee and melon. Tame and not too thick, cloying or grabby on the finish.","Late Harvest","13","88","Limarí Valley",NULL,NULL,"Vistamar 2010 Late Harvest Moscatel (Limarí Valley)","https://www.winemag.com/buying-guide/vistamar-2010-late-harvest-muscat-moscatel-limari-valley/","Moscatel","2010","Vistamar"
"174280","18","Dessert","US","Very, sweet, with molasses, oatmeal cookie, blackberry jam, chocolate, vanilla and spice flavors. Could be more concentrated for the sweetness. The blend is mainly Petite Sirah, with the balance comprised of traditional Port varieties.","Noble Companion 10 Year Old Tawny","55","88","California","Napa","Napa Valley","Prager NV Noble Companion 10 Year Old Tawny Port (Napa Valley)","https://www.winemag.com/buying-guide/prager-nv-noble-companion-10-year-old-tawny-port-blend-port-napa-valley/","Port",NULL,"Prager"
"174390","11.5","Dessert","US","You'd have no way to know from the label that this is really a sweet dessert wine, but it is. It's pretty good, too, with crisp acidity framing sweet tea, tangerine, honeydew melon, green pea and honey flavors.",NULL,"13","86","California","California Other","California","The White Knight 2010 Moscato (California)","https://www.winemag.com/buying-guide/white-knight-2010-muscat-moscato-other/","Moscato","2010","The White Knight"
"174584","18","Dessert","US","Rich and sweet, with blackberry, chocolate, plum pudding and spice flavors, accented with fine acidity. Made from traditional Port varieties plus Petite Sirah, it's a bit watery. The score would soar if the fruity concentration were greater.",NULL,"55","87","California","Napa","Napa Valley","Prager 2008 Port (Napa Valley)","https://www.winemag.com/buying-guide/prager-2008-port-blend-port-napa-valley/","Port","2008","Prager"
"174618","11.5","Dessert","Chile","Dry apple aromas are about as much as the nose offers. The palate has a simple feel and flavors of spiced applesauce and citrus fruits. Short and not very viscous or rich on the finish.","Late Harvest","13","86","Maule Valley",NULL,NULL,"Chilcas 2010 Late Harvest Sauvignon Blanc (Maule Valley)","https://www.winemag.com/buying-guide/chilcas-2010-late-harvest-sauvignon-blanc-maule-valley/","Sauvignon Blanc","2010","Chilcas"
"174793","12.5","Dessert","Chile","Snappy and high-toned on the nose, with citrus peel and sweaty notes. The palate is solid, with sweet mango flavors followed by a small wave of bitterness and astringency. Candied but still a touch bitter on the finish.","Late Harvest Botrytis Reserva - 375 ml","13","85","Limarí Valley",NULL,NULL,"Los Molles 2009 Late Harvest Botrytis Reserva - 375 ml Muscat (Limarí Valley)","https://www.winemag.com/buying-guide/los-molles-2009-late-harvest-botrytis-reserva-375-ml-muscat-limari-valley/","Muscat","2009","Los Molles"
"174855","12.5","Dessert","Chile","Honey, spice and citrus aromas are solid. The palate is kind of thick and syrupy, with honey, spice and ripe banana flavors. Turns a little cloying and bitter on the finish, with orange peel, brown sugar and heft on the fadeaway.","Late Harvest","12","86","Limarí Valley",NULL,NULL,"Santa Alicia 2009 Late Harvest Muscatel (Limarí Valley)","https://www.winemag.com/buying-guide/santa-alicia-2009-late-harvest-muscat-muscatel-limari-valley/","Muscatel","2009","Santa Alicia"
"174876","10","Dessert","Australia","De Bortoli's Noble One is as good as ever in 2007, offering intense botrytis, dried apricots, honey and bergamot in a sweetly unctuous style. Think of a Sauternes, but with more sugar and less alcohol. It should age well for 10 or more years.","Noble One Bortytis","32","94","New South Wales","New South Wales",NULL,"De Bortoli 2007 Noble One Bortytis Semillon (New South Wales)","https://www.winemag.com/buying-guide/bortoli-2007-noble-one-bortytis-semillon-semillon-new-south-wales/","Sémillon","2007","De Bortoli"
"174892","8","Dessert","South Africa","Rich and honeyed, this viscous and tongue-coating straw wine offers intense flavors of baked apple, fresh honey, Medjool date and candied orange that remain endlessly on the palate and finish. Though the wine is decadently powerful, there's enough acidity to support the weight and keep things from being simply too sweet.","Straw Wine","37","93","Swartland",NULL,NULL,"Mullineux 2010 Straw Wine Chenin Blanc (Swartland)","https://www.winemag.com/buying-guide/mullineux-2010-straw-wine-chenin-blanc-swartland/","Chenin Blanc","2010","Mullineux"
"174908","12.5","Dessert","South Africa","A lovely dessert wine, perhaps the pinnacle in South Africa. Concentrated and quite intense with full-bodied flavors of orange rind, clementine and dried apricot fruit spiced with notes of crushed yellow florals, roasted nut skin, toasted egg bread and pure honeycomb. Balanced acidity prevents the mouth from being too thick or viscous, while the endless finish carries decadent notes of candied ginger.","Vin de Constance","50","94","Constantia",NULL,NULL,"Klein Constantia 2005 Vin de Constance Muscat (Constantia)","https://www.winemag.com/buying-guide/klein-constantia-2005-vin-constance-muscat-constantia/","Muscat","2005","Klein Constantia"
"174942","12.5","Dessert","US","Sweet and simple, this soft wine has sugary berry and cola flavors.","Sweet Red Coastal Series","16","81","California","California Other","California","Arrow Creek 2010 Sweet Red Coastal Series Red (California)","https://www.winemag.com/buying-guide/arrow-creek-2010-sweet-red-coastal-series-other/","Red Blend","2010","Arrow Creek"
"174957","12.5","Dessert","US","Like the label says, it's sweet as a dessert pastry. It's also simple, with thin flavors of sugared oranges and vanilla.","Coastal Series Sweet","16","82","California","California Other","California","Arrow Creek 2010 Coastal Series Sweet White (California)","https://www.winemag.com/buying-guide/arrow-creek-2010-coastal-series-sweet-white-other/","White Blend","2010","Arrow Creek"
